ID,Gender,Race,Age_at_Release,Residence_PUMA,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,_v1,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,_v2,_v3,_v4,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years,Recidivism_Arrest_Year1,Recidivism_Arrest_Year2,Recidivism_Arrest_Year3,Training_Sample
17944,M,WHITE,23-27,21,No,6,High,High School Diploma,0,Drug,Less than 1 year,5,5,0,4,2,2,No,No,0,1,No,1,1,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,4 or more,5,3 or more,0,77.8,0,0,0,0,.6786632390745502,1.877892030848329,No,Yes,No,Yes,No,1
17945,M,WHITE,38-42,7,Yes,,Standard,High School Diploma,2,Violent/Non-Sex,1-2 years,7,1,1,3,0,5 or more,No,No,1,0,No,1,0,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,3,0,0,0,131.3333333333333,0,0,0,0,0,0,No,Yes,No,No,Yes,0
17946,M,BLACK,23-27,25,No,4,Standard,High School Diploma,3 or more,Property,Less than 1 year,7,6 or more,1,2,3,5 or more,No,No,1,3,Yes,0,1,Yes,No,No,No,No,Yes,No,No,No,No,No,No,0,0,0,0,,,,,,.2447916666666667,1,No,Yes,Yes,No,No,1
17947,M,BLACK,18-22,18,No,8,Standard,Less than HS diploma,0,Drug,Less than 1 year,3,5,0,1,2,3,No,No,1,2,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0,4,0,3 or more,53.65,.2000000029802322,0,0,0,.3522833178005592,1.702003727865797,No,No,No,No,No,0
17948,M,BLACK,23-27,20,No,7,High,Less than HS diploma,3 or more,Drug,Less than 1 year,8,4,2,1,4,1,No,Yes,2,4 or more,No,0,2 or more,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,,,1,3,No,Yes,No,Yes,No,0
17949,M,BLACK,18-22,23,No,9,Specialized,High School Diploma,1,Property,Less than 1 year,4,1,0,3,0,1,No,No,1,0,No,1,0,No,No,No,No,No,No,No,No,No,Yes,No,No,4 or more,5,0,3 or more,225.5,.25,0,0,0,.6762749445676275,1.21480044345898,No,No,No,No,No,1
17950,M,BLACK,23-27,3,No,10,Specialized,High School Diploma,0,Violent/Non-Sex,More than 3 years,3,1,1,2,0,0,No,No,1,1,Yes,1,0,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,4 or more,10 or more,2,0,10.89285714285714,.1785714328289032,0,0,0,0,0,Yes,No,No,No,No,0
17951,M,BLACK,18-22,20,No,10,Specialized,Less than HS diploma,1,Violent/Non-Sex,1-2 years,2,4,1,3,1,1,No,No,1,2,No,2,1,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,3,5,0,0,36.53333333333333,.1555555611848831,.0222222227603197,0,0,.1021897810218978,.2221715328467153,No,No,No,No,No,1
17952,M,BLACK,18-22,9,Yes,8,Standard,Less than HS diploma,0,Other,Less than 1 year,5,0,0,1,0,3,No,Yes,0,1,No,0,0,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,1,6,1,1,49.93333333333333,0,0,0,0,0,0,No,Yes,Yes,No,No,1
17953,M,BLACK,23-27,11,Yes,8,Specialized,High School Diploma,0,Violent/Non-Sex,More than 3 years,2,3,3 or more,0,0,2,No,Yes,0,0,Yes,0,0,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,0,0,0,0,46,0,0,0,0,1,2,No,No,No,No,No,1
17954,M,BLACK,18-22,11,No,10,Specialized,High School Diploma,0,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,No,No,0,0,No,0,0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0,0,0,0,133,.5,0,0,0,0,0,No,Yes,No,No,Yes,0
17955,M,BLACK,23-27,18,Yes,7,Standard,At least some college,1,Violent/Non-Sex,More than 3 years,3,0,2,0,0,0,No,No,2,0,Yes,0,0,No,No,No,No,No,No,No,Yes,No,No,No,No,0,0,0,0,,,,,,.27,1,No,Yes,Yes,No,No,1
17956,M,WHITE,23-27,3,Yes,7,Standard,Less than HS diploma,0,Property,More than 3 years,3,1,0,3,0,2,No,Yes,2,0,No,3 or more,0,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,0,0,0,2,78.40000000000001,0,0,0,0,1,2.795280612244898,No,No,No,No,No,1
17957,M,BLACK,33-37,15,Yes,7,High,High School Diploma,3 or more,Property,Greater than 2 to 3 years,4,6 or more,3 or more,2,1,2,Yes,No,0,4 or more,Yes,1,0,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,0,0,0,3 or more,22,.0714285746216774,.0714285746216774,0,0,.3311688311688312,2,Yes,No,No,No,No,1
17958,M,WHITE,33-37,7,No,8,Standard,High School Diploma,2,Property,Greater than 2 to 3 years,6,1,0,2,2,3,No,No,0,1,No,2,1,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0,0,0,0,192.2,0,0,0,0,0,0,No,Yes,No,No,Yes,1
17959,M,WHITE,28-32,3,No,10,Specialized,High School Diploma,0,Property,More than 3 years,3,1,0,2,1,0,No,No,0,1,No,0,0,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,0,9,2,3 or more,64.28571428571429,.1071428582072258,0,.1071428582072258,.0357142873108387,.3366666666666667,.4058333333333333,No,Yes,No,Yes,No,1
17960,M,BLACK,18-22,25,No,7,High,Less than HS diploma,0,Property,Less than 1 year,5,3,2,4,0,2,No,No,0,1,Yes,1,0,Yes,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,115,0,0,0,0,0,0,No,Yes,Yes,No,No,1
17962,M,WHITE,38-42,8,No,3,Standard,High School Diploma,0,Drug,1-2 years,1,3,0,0,1,1,No,No,0,1,No,0,1,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0,6,0,1,78.22222222222223,0,0,0,0,.9232954545454546,.5188210227272727,No,No,No,No,No,0
17963,M,WHITE,23-27,21,No,7,High,At least some college,0,Drug,Greater than 2 to 3 years,2,2,0,0,3,0,No,No,0,0,No,0,1,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,0,5,0,1,92,.095238097012043,0,0,0,.8281573498964804,.1890527950310559,No,No,No,No,No,1
17964,M,WHITE,28-32,2,No,6,High,High School Diploma,2,Violent/Non-Sex,Greater than 2 to 3 years,5,1,0,2,1,0,No,No,0,0,Yes,0,0,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,0,0,0,0,,,,,,.9871794871794872,1,No,No,No,No,No,1
17965,M,BLACK,23-27,4,Yes,5,Standard,High School Diploma,3 or more,Violent/Non-Sex,Less than 1 year,5,5,1,0,1,5 or more,No,No,1,2,Yes,0,0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,0,0,0,0,,,,,,0,0,No,Yes,Yes,No,No,1
17966,M,BLACK,23-27,24,No,8,High,High School Diploma,2,Drug,Greater than 2 to 3 years,4,1,0,2,1,2,No,No,3 or more,0,No,0,2 or more,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,4 or more,7,1,3 or more,21.55,.1000000014901161,0,.0500000007450581,.2000000029802322,0,0,Yes,Yes,No,Yes,No,0
17967,M,WHITE,18-22,16,No,10,Specialized,High School Diploma,2,Property,1-2 years,7,1,1,5 or more,1,0,No,Yes,1,1,No,1,1,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,4 or more,10 or more,0,3 or more,3.471428571428572,0,0,.0285714287310839,.0428571440279484,1,2,No,Yes,No,Yes,No,1
17968,M,BLACK,18-22,21,No,8,Standard,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,No,Yes,0,0,Yes,0,0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0,0,0,0,17.9,0,0,0,0,0,0,No,Yes,No,No,Yes,1
17969,M,WHITE,23-27,17,No,6,High,Less than HS diploma,1,Violent/Non-Sex,More than 3 years,3,5,3 or more,0,1,0,Yes,No,0,2,No,0,0,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,2,0,0,3 or more,185,0,0,0,0,.0886486486486486,.7897297297297297,No,Yes,Yes,No,No,0
17970,M,WHITE,23-27,5,No,8,Standard,At least some college,3 or more,Property,Less than 1 year,2,2,1,1,0,2,No,No,1,0,No,1,0,No,No,No,No,No,Yes,No,No,No,Yes,No,No,0,6,0,0,11.46153846153846,.1538461595773697,0,0,.0769230797886848,1,3,No,Yes,Yes,No,No,1
17971,M,WHITE,28-32,17,No,8,High,Less than HS diploma,0,Property,1-2 years,2,1,0,2,1,0,No,No,2,0,No,1,1,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0,0,0,1,40.66666666666666,.3333333432674408,0,0,0,0,0,No,Yes,Yes,No,No,1
17972,F,WHITE,28-32,18,,9,Standard,Less than HS diploma,3 or more,Property,1-2 years,6,0,0,1,1,5 or more,No,No,2,0,No,1,1,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,4 or more,7,3 or more,0,28.21538461538461,0,.1230769231915474,0,.0153846153989434,0,0,Yes,No,No,No,No,1
17973,M,BLACK,18-22,16,Yes,7,Specialized,High School Diploma,2,Violent/Non-Sex,Greater than 2 to 3 years,1,4,1,1,0,2,No,No,0,1,No,2,0,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,4 or more,3,3 or more,0,50.25,.0833333358168602,0,0,0,0,0,No,Yes,No,Yes,No,1
17974,M,WHITE,18-22,18,Yes,8,High,Less than HS diploma,0,Property,1-2 years,2,3,0,1,1,2,No,No,1,0,No,1,0,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,1,0,0,2,79,0,0,1,0,0,0,No,Yes,Yes,No,No,1
17975,M,BLACK,23-27,15,Yes,4,,High School Diploma,3 or more,,Less than 1 year,4,0,0,0,1,0,No,Yes,1,1,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,0,0,0,0,31.25,0,0,0,0,.864,1,No,No,No,No,No,1
17976,M,BLACK,48 or older,11,No,,Standard,At least some college,3 or more,Property,More than 3 years,4,3,0,3,0,0,No,No,2,0,No,1,0,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0,0,0,0,105.6,0,0,0,0,0,0,No,No,No,No,No,1
17977,M,BLACK,28-32,9,No,5,Standard,At least some college,1,,Greater than 2 to 3 years,1,5,0,0,3,0,No,No,0,2,No,0,0,No,No,No,No,No,Yes,No,No,No,No,No,No,0,5,0,0,,,,,,0,0,No,Yes,Yes,No,No,1
17978,M,BLACK,23-27,17,No,9,Specialized,High School Diploma,1,Property,Less than 1 year,6,6 or more,0,5 or more,1,5 or more,No,No,1,4 or more,No,3 or more,0,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,4 or more,4,2,1,12.78571428571429,.0714285746216774,.0357142873108387,0,0,0,0,No,Yes,No,Yes,No,1
17979,M,BLACK,23-27,4,No,7,High,High School Diploma,0,Drug,Less than 1 year,7,1,1,1,4,1,No,No,1,2,No,0,1,No,No,No,No,Yes,Yes,No,No,No,No,No,No,0,6,0,0,80.5,0,0,0,0,.9503105590062112,1,No,Yes,Yes,No,No,1
17980,M,BLACK,23-27,16,No,,,Less than HS diploma,3 or more,Other,Less than 1 year,7,4,3 or more,5 or more,0,4,Yes,Yes,3 or more,2,Yes,3 or more,0,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,0,0,0,1,,,,,,1,2,No,Yes,Yes,No,No,1
17981,M,BLACK,23-27,5,No,6,High,Less than HS diploma,3 or more,Other,1-2 years,2,4,2,1,1,1,No,No,1,3,Yes,0,1,Yes,No,No,No,No,No,No,Yes,No,No,No,No,0,0,0,0,35.5,0,0,0,0,0,0,No,No,No,No,No,1
17982,M,BLACK,33-37,3,No,5,Standard,Less than HS diploma,3 or more,Drug,Greater than 2 to 3 years,2,3,0,0,2,0,No,Yes,0,1,No,0,1,No,No,No,No,No,No,Yes,No,No,No,No,No,0,0,0,0,359.25,0,0,0,0,.97633959638135,.2541753653444677,No,No,No,No,No,0
17983,F,BLACK,28-32,19,,9,Specialized,Less than HS diploma,2,Drug,1-2 years,3,2,0,0,2,1,No,No,0,1,No,0,0,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,4 or more,10 or more,0,0,37.15151515151515,.0909090936183929,.030303031206131,0,0,.99836867862969,.2979200652528548,Yes,No,No,No,No,1
17984,M,BLACK,18-22,3,Yes,10,Specialized,Less than HS diploma,1,Property,1-2 years,8,4,2,3,1,4,Yes,Yes,0,1,No,1,0,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,0,10 or more,2,1,104.5714285714286,.4285714328289032,0,0,0,0,0,No,Yes,Yes,No,No,1
17985,M,WHITE,18-22,8,No,6,Specialized,High School Diploma,0,Violent/Sex,More than 3 years,1,2,0,0,0,0,No,No,1,1,No,0,0,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,0,0,0,0,151.75,.25,0,0,0,.9489291598023064,1.203459637561779,No,No,No,No,No,1
17986,M,BLACK,18-22,2,Yes,9,Specialized,Less than HS diploma,2,Property,Less than 1 year,7,3,0,5 or more,0,0,No,No,0,3,No,0,0,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,0,1,1,3 or more,35.6,.6000000238418579,0,0,0,1,1,No,Yes,Yes,No,No,1
17987,F,WHITE,18-22,14,,8,High,High School Diploma,0,Drug,Less than 1 year,5,1,0,3,2,1,No,No,2,1,No,1,2 or more,No,No,No,No,No,Yes,No,No,No,No,No,No,0,10 or more,0,0,6.85,0,0,.025000000372529,0,.6423357664233577,1,Yes,Yes,No,Yes,No,1
17988,F,BLACK,43-47,5,,4,Standard,At least some college,0,Other,Less than 1 year,3,6 or more,0,4,0,2,No,No,1,4 or more,No,2,0,No,No,No,No,Yes,Yes,No,No,No,No,No,No,0,6,0,0,91.2,0,0,0,0,.1140350877192982,.8009868421052632,No,No,No,No,No,1
17989,M,WHITE,23-27,15,No,7,High,Less than HS diploma,0,Drug,1-2 years,6,5,0,2,5 or more,0,No,No,3 or more,1,No,1,2 or more,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,0,0,0,1,26.375,0,0,0,0,.8909952606635071,1.731042654028436,No,Yes,Yes,No,No,1
17990,M,BLACK,28-32,6,No,5,Standard,At least some college,0,Other,Less than 1 year,3,1,0,0,2,1,No,Yes,0,1,No,0,0,No,No,No,No,No,No,No,No,No,No,No,No,4 or more,0,0,1,60.85714285714285,0,0,0,0,1,1.714788732394366,No,No,No,No,No,0
17991,F,WHITE,23-27,12,,6,High,High School Diploma,0,Other,Greater than 2 to 3 years,1,6 or more,2,0,1,4,No,No,0,3,No,1,0,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0,0,0,1,24.46153846153846,0,0,0,0,.2106918238993711,1,No,Yes,Yes,No,No,1
17992,M,BLACK,23-27,21,Yes,7,Specialized,High School Diploma,2,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,Yes,No,0,0,No,0,0,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,1,7,1,3 or more,72.55555555555556,.0555555559694767,0,0,0,.5627871362940275,.8390122511485452,No,No,No,No,No,1
17993,M,WHITE,28-32,11,No,7,High,Less than HS diploma,0,Drug,1-2 years,4,2,1,1,2,0,No,No,1,4 or more,Yes,1,2 or more,Yes,No,No,No,No,Yes,No,No,No,No,No,No,0,0,0,0,47.92307692307692,0,0,0,0,.9791332263242376,.5862760834670947,No,No,No,No,No,0
17994,M,WHITE,28-32,12,No,4,,Less than HS diploma,2,Property,Less than 1 year,5,5,0,2,1,2,No,No,0,2,No,1,0,No,No,No,No,No,Yes,No,No,No,No,No,No,3,10 or more,2,0,12.41666666666667,.0833333358168602,0,.0833333358168602,.0833333358168602,.1275167785234899,1,No,Yes,No,Yes,No,1
17995,M,WHITE,23-27,17,No,9,Specialized,High School Diploma,0,Violent/Non-Sex,1-2 years,4,3,1,1,4,1,No,No,0,1,Yes,0,1,No,No,No,No,No,Yes,No,Yes,No,No,No,No,3,0,0,1,20.4375,.0625,0,.0625,0,1,2,No,Yes,Yes,No,No,0
17996,M,WHITE,28-32,24,No,6,Specialized,High School Diploma,0,Violent/Sex,More than 3 years,1,0,0,0,0,0,No,No,0,0,No,0,0,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,0,10 or more,0,0,10.62264150943396,0,0,0,0,.3126110124333926,.6487566607460036,No,No,No,No,No,1
17997,M,BLACK,23-27,7,Yes,6,High,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,3,1,2,1,0,0,No,No,1,1,Yes,1,0,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,0,0,0,1,,,,,,.9958847736625515,2,No,No,No,No,No,0
17998,M,BLACK,18-22,22,No,9,Specialized,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,No,Yes,0,0,No,0,0,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,0,10 or more,3 or more,1,28.88,.1599999964237213,0,0,0,.2894736842105263,2.023545706371191,No,Yes,No,Yes,No,1
17999,M,BLACK,23-27,14,No,10,Specialized,High School Diploma,3 or more,Property,Less than 1 year,9,6 or more,0,5 or more,1,5 or more,No,No,0,2,No,1,1,No,No,No,No,No,Yes,No,No,No,No,No,No,2,1,0,0,,,,,,0,0,No,No,No,No,No,1
18000,M,BLACK,48 or older,21,No,3,Standard,Less than HS diploma,3 or more,Violent/Non-Sex,More than 3 years,4,0,2,0,0,0,Yes,Yes,0,0,Yes,0,0,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,0,0,0,0,88,0,0,0,0,0,0,Yes,No,No,No,No,1
18001,F,WHITE,43-47,1,,3,Specialized,High School Diploma,3 or more,Violent/Non-Sex,Greater than 2 to 3 years,1,0,1,0,0,0,No,No,0,0,No,0,0,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,0,0,0,0,46,0,0,0,0,.8333333333333334,1,No,No,No,No,No,0
18002,M,BLACK,18-22,20,Yes,9,Specialized,Less than HS diploma,0,Property,Less than 1 year,3,0,0,2,1,0,No,No,0,0,No,1,0,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,306,0,0,0,0,.2565359477124183,.5968137254901961,No,Yes,Yes,No,No,0
18003,M,WHITE,28-32,17,No,6,High,Less than HS diploma,2,Property,Less than 1 year,3,0,0,3,0,1,No,No,1,0,No,1,0,No,No,No,No,No,No,No,Yes,No,No,No,No,0,0,0,0,,,,,,0,0,No,No,No,No,No,1
18004,M,BLACK,48 or older,11,No,3,Standard,High School Diploma,0,Property,Less than 1 year,3,5,0,5 or more,0,1,No,No,1,4 or more,No,3 or more,0,No,No,No,No,No,Yes,Yes,No,No,No,No,No,1,0,0,0,,,,,,0,0,No,Yes,No,No,Yes,1
18005,F,WHITE,28-32,4,,8,High,At least some college,2,Drug,1-2 years,4,3,0,0,3,1,No,No,0,3,No,1,0,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,4 or more,10 or more,1,2,19.3448275862069,.0689655169844627,0,.0344827584922314,.0344827584922314,.0695187165775401,.6510695187165776,No,Yes,No,Yes,No,1
18006,M,WHITE,43-47,17,No,3,Specialized,High School Diploma,2,Violent/Non-Sex,More than 3 years,1,1,0,1,0,0,No,No,1,0,Yes,0,0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0,0,0,1,,,,,,1,1.672900763358778,No,No,No,No,No,1
18007,M,BLACK,23-27,1,No,9,Specialized,Less than HS diploma,3 or more,Violent/Non-Sex,1-2 years,3,5,2,0,3,2,No,Yes,3 or more,4 or more,Yes,1,2 or more,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,3,10 or more,0,0,58.23076923076923,0,0,0,0,.7239101717305152,.4824966974900925,Yes,Yes,No,No,Yes,1
18008,M,WHITE,18-22,8,No,9,Specialized,Less than HS diploma,1,Property,1-2 years,3,0,0,0,3,0,No,No,0,0,No,0,0,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,0,10 or more,3 or more,1,217.6,.2000000029802322,0,.2000000029802322,0,.6314338235294118,.3357077205882353,Yes,Yes,No,Yes,No,0
18009,M,WHITE,33-37,4,No,6,High,High School Diploma,2,Other,1-2 years,10 or more,6 or more,2,2,5 or more,3,No,Yes,1,3,No,0,2 or more,No,No,Yes,No,No,Yes,No,No,No,No,No,No,0,0,0,0,,,,,,0,0,No,No,No,No,No,0
18010,M,WHITE,23-27,24,No,7,High,Less than HS diploma,1,Property,1-2 years,3,1,0,3,0,1,No,No,1,0,No,1,0,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,0,10 or more,0,2,25.36666666666667,0,0,0,0,.4467805519053876,.4799605781865966,No,Yes,No,Yes,No,1
18011,M,WHITE,23-27,14,No,8,High,At least some college,0,,1-2 years,2,4,0,0,5 or more,1,No,No,1,1,No,0,2 or more,No,No,No,No,Yes,Yes,No,No,No,No,No,No,0,5,1,0,62.5,.1875,0,0,0,.903,.7305,No,Yes,No,No,Yes,0
18012,M,WHITE,23-27,6,No,5,Standard,Less than HS diploma,1,Violent/Non-Sex,Greater than 2 to 3 years,1,0,1,0,0,0,No,No,0,0,No,0,0,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,0,0,0,0,78,0,0,0,0,.9230769230769231,1,No,No,No,No,No,1
18013,M,WHITE,23-27,25,No,7,Specialized,High School Diploma,1,Violent/Non-Sex,Greater than 2 to 3 years,2,1,1,0,1,0,Yes,No,0,0,Yes,0,0,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,0,2,0,0,28.66666666666667,0,0,0,0,.8459302325581395,2,No,Yes,Yes,No,No,1
18014,M,WHITE,23-27,17,Yes,5,Specialized,High School Diploma,1,Drug,Less than 1 year,4,6 or more,0,2,3,2,No,No,1,1,No,1,1,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,0,2,1,2,35.5,0,0,0,0,.7934272300469484,1,No,Yes,No,Yes,No,0
18015,M,BLACK,18-22,15,Yes,6,Specialized,Less than HS diploma,1,Property,More than 3 years,3,0,0,3,0,0,No,Yes,0,1,No,1,0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,4 or more,7,0,3 or more,20.68181818181818,.0454545468091965,0,0,0,.2241758241758242,.8027472527472527,No,Yes,No,Yes,No,0
18016,F,BLACK,28-32,11,,5,Specialized,Less than HS diploma,0,Violent/Non-Sex,Greater than 2 to 3 years,4,3,3 or more,0,0,1,No,No,0,0,No,0,0,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,0,4,0,2,84.72727272727273,0,.0909090936183929,0,0,.9098712446351931,1.175697424892704,No,No,No,No,No,0
18017,M,BLACK,18-22,1,Yes,10,Specialized,High School Diploma,2,Violent/Non-Sex,1-2 years,4,2,2,2,0,1,No,Yes,1,2,Yes,1,0,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,4 or more,1,0,1,10.07142857142857,.2142857164144516,0,0,0,0,0,No,Yes,Yes,No,No,0
18018,M,BLACK,28-32,14,No,7,High,High School Diploma,3 or more,Violent/Non-Sex,Less than 1 year,4,6 or more,3 or more,2,0,4,Yes,No,1,4 or more,Yes,2,0,Yes,Yes,No,No,No,No,No,No,No,No,No,No,4 or more,0,0,0,,,,,,1,2,Yes,No,No,No,No,1
18019,M,BLACK,23-27,25,No,8,High,Less than HS diploma,1,Property,Less than 1 year,10 or more,6 or more,2,5 or more,3,5 or more,No,No,1,4 or more,Yes,3 or more,1,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,2,6,0,0,22.4375,0,.0625,0,0,0,0,No,Yes,Yes,No,No,1
18020,M,BLACK,18-22,25,Yes,10,Specialized,High School Diploma,0,,More than 3 years,5,4,1,2,0,5 or more,No,Yes,1,4 or more,Yes,3 or more,0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,1,9,1,0,33.75,.5,0,0,0,0,0,No,Yes,Yes,No,No,0
18021,M,BLACK,23-27,19,No,5,Standard,High School Diploma,2,,Less than 1 year,5,1,0,0,2,4,No,No,2,1,No,0,2 or more,No,No,No,No,No,Yes,No,No,No,Yes,No,No,0,2,0,0,113.875,.625,0,0,0,.3776070252469814,.4009330406147091,Yes,Yes,No,Yes,No,0
18022,M,WHITE,18-22,22,No,9,Specialized,High School Diploma,0,Property,Less than 1 year,2,0,0,1,1,1,No,No,1,0,No,0,1,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,4 or more,5,3 or more,0,17.39285714285714,.1071428582072258,0,.0357142873108387,.0714285746216774,.9096509240246407,3,No,Yes,Yes,No,No,1
18023,M,BLACK,18-22,18,Yes,7,Specialized,Less than HS diploma,1,Property,Greater than 2 to 3 years,1,0,1,0,0,0,No,No,0,0,No,0,0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0,0,0,2,,,,,,.19375,1.521875,No,Yes,No,Yes,No,1
18024,M,BLACK,28-32,14,No,6,High,High School Diploma,2,Property,Greater than 2 to 3 years,1,0,1,0,0,0,No,No,0,0,No,1,0,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,0,0,0,1,55,0,0,0,0,1,1,No,No,No,No,No,0
18025,M,BLACK,23-27,10,Yes,7,High,Less than HS diploma,1,Drug,Less than 1 year,3,3,1,2,2,0,No,No,0,1,Yes,0,0,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,61.66666666666666,0,0,0,0,0,0,No,Yes,Yes,No,No,1
18026,M,BLACK,28-32,6,No,9,Standard,High School Diploma,3 or more,Drug,Less than 1 year,5,6 or more,0,2,2,3,No,Yes,0,1,No,0,0,No,No,No,No,No,Yes,No,No,No,No,No,No,0,0,0,0,23.5,.375,0,0,0,.2180851063829787,1,No,Yes,No,Yes,No,1
18027,M,BLACK,28-32,16,No,8,High,Less than HS diploma,0,Drug,Greater than 2 to 3 years,4,1,1,1,2,0,No,No,0,0,No,0,1,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,1,6,1,1,91.21428571428571,0,0,0,0,0,0,No,Yes,Yes,No,No,0
18028,M,WHITE,23-27,24,No,7,High,Less than HS diploma,2,Other,Less than 1 year,6,2,0,2,2,1,No,No,0,2,No,2,0,No,No,No,No,Yes,No,No,No,No,No,No,No,0,0,0,0,,,,,,0,0,No,No,No,No,No,0
18030,M,WHITE,38-42,4,No,9,Specialized,Less than HS diploma,1,Property,Greater than 2 to 3 years,10 or more,4,1,4,0,4,No,No,2,1,No,2,0,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,4 or more,2,3 or more,1,212,0,.5,0,.5,0,0,No,Yes,Yes,No,No,1
18031,M,BLACK,28-32,6,No,5,Standard,High School Diploma,0,Drug,Less than 1 year,5,3,1,0,5 or more,0,No,No,0,0,No,0,1,No,No,No,No,No,Yes,No,No,No,No,No,No,0,6,0,0,38.4,.2000000029802322,0,0,0,.2135416666666667,.951171875,No,Yes,No,Yes,No,1
